,cat_1,cat_2,cat_3,min_logprice,max_logprice,med_logprice
1217,Women,Sweaters,V-Neck,1.3862943611198906,4.882801922586371,2.70805020110221
1218,Women,Sweaters,"Vest, Sleeveless",1.791759469228055,6.26530121273771,3.713572066704308
1219,Women,Sweaters,Wrap,1.3862943611198906,4.406719247264253,2.888826161611328
1220,Women,Swimwear,Beach Accessories,1.3862943611198906,4.465908118654584,2.833213344056216
1221,Women,Swimwear,Cover-Ups,1.3862943611198906,4.672828834461906,2.70805020110221
1222,Women,Swimwear,One-Piece,1.3862943611198906,6.037870919922137,2.9444389791664403
1223,Women,Swimwear,Two-Piece,1.3862943611198906,5.726847747587197,2.833213344056216
1224,Women,Tops & Blouses,Blouse,1.3862943611198906,5.799092654460526,2.5649493574615367
1225,Women,Tops & Blouses,Button Down Shirt,1.3862943611198906,5.3230099791384085,2.5649493574615367
1226,Women,Tops & Blouses,Halter,1.3862943611198906,5.58724865840025,2.5649493574615367
1227,Women,Tops & Blouses,Knit Top,1.3862943611198906,5.375278407684165,2.772588722239781
1228,Women,Tops & Blouses,Other,1.3862943611198906,5.68697535633982,2.772588722239781
1229,Women,Tops & Blouses,Polo Shirt,1.3862943611198906,4.8283137373023015,2.70805020110221
1230,Women,Tops & Blouses,T-Shirts,1.3862943611198906,7.330405211844402,2.772588722239781
1231,Women,Tops & Blouses,"Tank, Cami",1.3862943611198906,5.814130531825066,2.5649493574615367
1232,Women,Tops & Blouses,Tunic,1.3862943611198906,5.3981627015177525,3.295836866004329
1233,Women,Tops & Blouses,Turtleneck,1.6094379124341003,3.9512437185814275,2.4849066497880004
1234,Women,Tops & Blouses,Wrap,1.3862943611198906,4.762173934797756,3.2188758248682006
1235,Women,Underwear,Bras,1.3862943611198906,5.652489180268651,2.772588722239781
1236,Women,Underwear,G-Strings & Thongs,1.3862943611198906,5.303304908059076,2.5649493574615367
1237,Women,Underwear,Other,1.3862943611198906,5.043425116919247,2.70805020110221
1238,Women,Underwear,Panties,1.3862943611198906,7.244941546337007,2.6390573296152584
1239,Women,Underwear,Thermal Underwear,1.9459101490553132,4.875197323201151,3.2188758248682006
1240,Women,Women's Accessories,Belts,1.3862943611198906,5.707110264748875,2.70805020110221
1241,Women,Women's Accessories,Hair Accessories,1.3862943611198906,6.354370040797351,2.6390573296152584
1242,Women,Women's Accessories,Hats,1.3862943611198906,6.054439346269371,2.70805020110221
1243,Women,Women's Accessories,Other,1.3862943611198906,5.91350300563827,2.70805020110221
1244,Women,Women's Accessories,Scarves & Wraps,1.3862943611198906,5.877735781779639,2.70805020110221
1245,Women,Women's Accessories,Sunglasses,1.3862943611198906,6.492239835020471,2.995732273553991
1246,Women,Women's Accessories,Wallets,1.3862943611198906,6.810142450115136,3.2188758248682006
1247,Women,Women's Accessories,Watches,1.3862943611198906,7.600902459542082,3.4657359027997265
1248,Women,Women's Handbags,Backpack Style,1.3862943611198906,7.500529485395295,3.4657359027997265
1249,Women,Women's Handbags,Baguette,2.0794415416798357,5.2832037287379885,3.044522437723423
1250,Women,Women's Handbags,Cosmetic Bags,1.3862943611198906,5.730099782973574,2.6390573296152584
1251,Women,Women's Handbags,Hobo,2.0794415416798357,7.300472814267799,3.6762205501217915
1252,Women,Women's Handbags,Messenger & Crossbody,1.3862943611198906,7.604396348796338,3.6109179126442243
1253,Women,Women's Handbags,Other,1.3862943611198906,6.810142450115136,3.044522437723423
1254,Women,Women's Handbags,Satchel,1.791759469228055,7.00397413672268,4.5217885770490405
1255,Women,Women's Handbags,Shoulder Bag,1.3862943611198906,7.605890001053122,3.6109179126442243
1256,Women,Women's Handbags,Totes & Shoppers,1.3862943611198906,7.38770923908104,3.367295829986474
